"plotID","treeID","dateYr","densityHa","basalAreaM2Ha","species","dbhCm","BALM2Ha","dead","diMm"
1,3,1989,2275,34.515039265,"Fir",14.8,16.930342669,0,0
1,5,1989,2275,34.515039265,"Birch",8.5,33.784894479,0,0
1,7,1989,2275,34.515039265,"Fir",13.9,21.85763206,0,19
1,16,1989,2275,34.515039265,"Fir",18,7.1874670466,0,13
1,21,1989,2275,34.515039265,"Fir",16.3,10.6153148,0,22
1,22,1989,2275,34.515039265,"Fir",11,30.617190012,0,15
1,27,1989,2275,34.515039265,"Fir",19.6,1.6753510422,0,16
1,29,1989,2275,34.515039265,"Fir",16.9,8.4181063893,0,18
1,33,1989,2275,34.515039265,"Fir",13.7,22.616365315,0,6
1,35,1989,2275,34.515039265,"Fir",13.9,21.85763206,0,8
1,52,1989,2275,34.515039265,"Fir",14.7,18.220593682,0,18
1,53,1989,2275,34.515039265,"Fir",10.5,31.779421233,0,10
1,58,1989,2275,34.515039265,"Fir",13.3,24.768845338,0,7
1,64,1989,2275,34.515039265,"Fir",11.8,28.493985681,0,11
1,65,1989,2275,34.515039265,"Fir",18.5,3.8849294639,0,28
1,74,1989,2275,34.515039265,"Fir",16.9,8.4181063893,0,21
1,81,1989,2275,34.515039265,"Fir",10.8,31.0923555,0,2
1,82,1989,2275,34.515039265,"Fir",9.9,32.412549793,0,5
1,86,1989,2275,34.515039265,"Fir",15.2,15.581265383,0,21
1,87,1989,2275,34.515039265,"Fir",14.3,19.883476539,0,13
1,90,1989,2275,34.515039265,"Fir",14.2,20.686506213,0,13
1,92,1989,2275,34.515039265,"Fir",14.1,21.082425093,0,14
1,103,1989,2275,34.515039265,"Fir",11.8,28.493985681,0,4
1,104,1989,2275,34.515039265,"Fir",8.2,34.203845141,0,3
1,109,1989,2275,34.515039265,"Fir",12.7,26.101566721,0,16
1,112,1989,2275,34.515039265,"Fir",18.5,3.8849294639,0,16
1,113,1989,2275,34.515039265,"Fir",8.4,33.926756903,0,1
1,116,1989,2275,34.515039265,"Fir",12.1,27.645717111,0,17
1,119,1989,2275,34.515039265,"Fir",11.7,29.04077942,0,10
1,121,1989,2275,34.515039265,"Fir",14.7,18.220593682,0,9
1,124,1989,2275,34.515039265,"Fir",13.5,22.984893457,0,10
1,126,1989,2275,34.515039265,"Fir",12.2,27.353470701,0,13
1,129,1989,2275,34.515039265,"Fir",13.5,22.984893457,0,13
1,131,1989,2275,34.515039265,"Fir",8.8,33.484224681,0,0
1,134,1989,2275,34.515039265,"Fir",8.7,33.636277637,0,3
1,135,1989,2275,34.515039265,"Fir",9.1,33.321627764,0,0
1,139,1989,2275,34.515039265,"Fir",15.8,13.675635794,0,8
1,151,1989,2275,34.515039265,"Fir",14.8,16.930342669,0,18
1,152,1989,2275,34.515039265,"Fir",11.7,29.04077942,0,8
1,161,1989,2275,34.515039265,"Fir",15,16.488556575,0,11
1,163,1989,2275,34.515039265,"Fir",16.1,11.658676109,0,5
1,168,1989,2275,34.515039265,"Fir",12.9,25.45312291,0,13
1,171,1989,2275,34.515039265,"Fir",16.3,10.6153148,0,16
1,172,1989,2275,34.515039265,"Fir",11.3,30.366471495,0,6
1,174,1989,2275,34.515039265,"Fir",13.4,24.416280401,0,16
1,175,1989,2275,34.515039265,"Fir",13.1,25.116167748,0,11
1,179,1989,2275,34.515039265,"Fir",14.4,19.069176411,0,12
1,180,1989,2275,34.515039265,"Others",4.9,34.46789578,0,0
1,185,1989,2275,34.515039265,"Fir",16.5,10.080753627,0,21
1,188,1989,2275,34.515039265,"Fir",16.6,9.5396932892,0,10
1,190,1989,2275,34.515039265,"Fir",14.4,19.069176411,0,10
1,192,1989,2275,34.515039265,"Fir",12.8,25.779867905,0,1
1,200,1989,2275,34.515039265,"Fir",8.4,33.926756903,0,1
1,204,1989,2275,34.515039265,"Fir",18.1,5.9009466717,0,14
1,208,1989,2275,34.515039265,"Birch",9.9,32.412549793,0,0
1,222,1989,2275,34.515039265,"Fir",8.2,34.203845141,0,2
1,224,1989,2275,34.515039265,"Fir",15.2,15.581265383,0,15
1,231,1989,2275,34.515039265,"Fir",15.8,13.675635794,0,22
1,237,1989,2275,34.515039265,"Fir",16.1,11.658676109,0,19
1,243,1989,2275,34.515039265,"Fir",17.4,7.8236390216,0,27
1,245,1989,2275,34.515039265,"Fir",11.9,28.215935331,0,3
1,247,1989,2275,34.515039265,"Fir",9.5,32.797433837,0,3
1,251,1989,2275,34.515039265,"Fir",10.4,31.995896419,0,6
1,253,1989,2275,34.515039265,"Fir",10.8,31.0923555,0,10
1,255,1989,2275,34.515039265,"Fir",11,30.617190012,0,8
1,261,1989,2275,34.515039265,"Fir",15.3,15.121631131,0,16
1,263,1989,2275,34.515039265,"Fir",12.5,27.046674803,0,19
1,271,1989,2275,34.515039265,"Fir",18.5,3.8849294639,0,16
1,272,1989,2275,34.515039265,"Fir",9.4,32.974639148,0,10
1,287,1989,2275,34.515039265,"Fir",14.8,16.930342669,0,30
1,288,1989,2275,34.515039265,"Fir",10.8,31.0923555,0,7
1,291,1989,2275,34.515039265,"Fir",10.2,32.208267903,0,7
1,307,1989,2275,34.515039265,"Fir",16,12.676590539,0,23
1,313,1989,2275,34.515039265,"Fir",9.4,32.974639148,0,5
1,314,1989,2275,34.515039265,"Fir",19.1,3.1686273089,0,27
1,321,1989,2275,34.515039265,"Fir",20.2,0.8741670524,0,27
1,323,1989,2275,34.515039265,"Fir",12,27.933192231,0,10
1,328,1989,2275,34.515039265,"Fir",21.1,0,0,24
1,339,1989,2275,34.515039265,"Fir",12.7,26.101566721,0,18
1,343,1989,2275,34.515039265,"Fir",13.5,22.984893457,0,19
1,344,1989,2275,34.515039265,"Fir",11.7,29.04077942,0,0
1,345,1989,2275,34.515039265,"Fir",15.9,13.179244939,0,21
1,347,1989,2275,34.515039265,"Fir",11.5,29.847127399,0,6
1,350,1989,2275,34.515039265,"Fir",18.1,5.9009466717,0,26
1,358,1989,2275,34.515039265,"Fir",15.4,14.655968954,0,15
1,359,1989,2275,34.515039265,"Fir",19.4,2.4296468012,0,36
1,363,1989,2275,34.515039265,"Fir",14,21.472787285,0,11
1,371,1989,2275,34.515039265,"Fir",12.6,26.734950535,0,15
1,3,1994,1650,30.123606954,"Fir",14.8,21.809251574,1,NA
1,7,1994,1650,30.123606954,"Fir",15.8,18.040737655,0,22
1,16,1994,1650,30.123606954,"Fir",19.3,7.0628048284,0,11
1,22,1994,1650,30.123606954,"Fir",12.5,25.269987848,0,15
1,27,1994,1650,30.123606954,"Fir",21.2,2.9591814306,0,19
1,29,1994,1650,30.123606954,"Fir",18.7,8.5030078591,1,NA
1,35,1994,1650,30.123606954,"Fir",14.7,22.239335245,0,16
1,52,1994,1650,30.123606954,"Fir",16.5,16.997219266,0,19
1,53,1994,1650,30.123606954,"Fir",11.5,27.561699213,1,NA
1,65,1994,1650,30.123606954,"Fir",21.3,2.0683639512,0,23
1,74,1994,1650,30.123606954,"Fir",19,7.7941866153,0,23
1,82,1994,1650,30.123606954,"Fir",10.4,28.054653954,0,9
1,86,1994,1650,30.123606954,"Fir",17.3,13.658258874,0,17
1,87,1994,1650,30.123606954,"Fir",15.6,18.530904234,0,9
1,92,1994,1650,30.123606954,"Fir",15.5,19.964411751,0,11
1,103,1994,1650,30.123606954,"Fir",12.2,25.883579645,0,3
1,104,1994,1650,30.123606954,"Fir",8.5,29.519714816,0,2
1,112,1994,1650,30.123606954,"Fir",20.1,4.6829914986,0,11
1,113,1994,1650,30.123606954,"Fir",8.5,29.519714816,0,0
1,116,1994,1650,30.123606954,"Fir",13.8,23.879637924,0,17
1,121,1994,1650,30.123606954,"Fir",15.6,18.530904234,0,9
1,124,1994,1650,30.123606954,"Fir",14.5,22.663626609,0,9
1,126,1994,1650,30.123606954,"Fir",13.5,24.253565673,1,NA
1,131,1994,1650,30.123606954,"Fir",8.6,29.374494818,1,NA
1,134,1994,1650,30.123606954,"Fir",9,29.215451824,1,NA
1,135,1994,1650,30.123606954,"Fir",9.1,29.052854907,1,NA
1,139,1994,1650,30.123606954,"Fir",16.6,15.915098591,0,14
1,152,1994,1650,30.123606954,"Fir",12.5,25.269987848,1,NA
1,161,1994,1650,30.123606954,"Fir",16.1,17.53178044,1,NA
1,163,1994,1650,30.123606954,"Fir",16.6,15.915098591,0,7
1,171,1994,1650,30.123606954,"Fir",17.9,11.798810658,0,21
1,172,1994,1650,30.123606954,"Fir",11.9,26.468072464,0,4
1,174,1994,1650,30.123606954,"Fir",15,21.36746548,0,10
1,179,1994,1650,30.123606954,"Fir",15.6,18.530904234,0,10
1,180,1994,1650,30.123606954,"Others",4.5,30.083846205,1,NA
1,185,1994,1650,30.123606954,"Fir",18.6,9.1896219885,0,18
1,188,1994,1650,30.123606954,"Fir",17.6,13.05004705,1,NA
1,190,1994,1650,30.123606954,"Fir",15.4,20.436141125,0,8
1,192,1994,1650,30.123606954,"Fir",12.9,24.943242853,0,2
1,200,1994,1650,30.123606954,"Fir",8.5,29.519714816,1,NA
1,208,1994,1650,30.123606954,"Birch",9.9,28.479396922,0,3
1,222,1994,1650,30.123606954,"Fir",8.4,29.945302086,0,0
1,224,1994,1650,30.123606954,"Fir",16.7,15.367499819,0,24
1,231,1994,1650,30.123606954,"Fir",18,10.526466708,0,27
1,243,1994,1650,30.123606954,"Fir",20.1,4.6829914986,0,26
1,245,1994,1650,30.123606954,"Fir",12.2,25.883579645,0,10
1,247,1994,1650,30.123606954,"Fir",9.8,28.864280967,0,5
1,253,1994,1650,30.123606954,"Fir",11.8,26.746122814,0,13
1,255,1994,1650,30.123606954,"Fir",11.8,26.746122814,0,9
1,261,1994,1650,30.123606954,"Fir",16.9,14.245912919,0,18
1,271,1994,1650,30.123606954,"Fir",20.1,4.6829914986,0,24
1,272,1994,1650,30.123606954,"Fir",10.4,28.054653954,0,8
1,287,1994,1650,30.123606954,"Fir",17.8,12.427933691,0,29
1,291,1994,1650,30.123606954,"Fir",10.9,27.821371262,0,7
1,307,1994,1650,30.123606954,"Fir",18.3,9.8689122863,0,36
1,313,1994,1650,30.123606954,"Fir",9.9,28.479396922,0,5
1,321,1994,1650,30.123606954,"Fir",22.9,1.0386881938,1,NA
1,323,1994,1650,30.123606954,"Fir",13,24.611412409,0,27
1,339,1994,1650,30.123606954,"Fir",14.5,22.663626609,0,23
1,343,1994,1650,30.123606954,"Fir",15.4,20.436141125,0,22
1,344,1994,1650,30.123606954,"Fir",11.7,27.292916554,1,NA
1,345,1994,1650,30.123606954,"Fir",18,10.526466708,0,15
1,350,1994,1650,30.123606954,"Fir",20.7,3.8416540616,0,20
1,358,1994,1650,30.123606954,"Fir",16.9,14.245912919,0,12
1,359,1994,1650,30.123606954,"Fir",23,0,0,32
1,371,1994,1650,30.123606954,"Fir",14.1,23.489275731,0,19
1,7,2000,1350,31.253793956,"Fir",18,17.490409626,0,35
1,16,2000,1350,31.253793956,"Fir",20.4,10.90438035,0,15
1,22,2000,1350,31.253793956,"Fir",14,27.120482533,0,23
1,27,2000,1350,31.253793956,"Fir",23.1,2.4414081288,0,22
1,35,2000,1350,31.253793956,"Fir",16.3,22.664038943,0,27
1,52,2000,1350,31.253793956,"Fir",18.4,16.182388995,0,16
1,65,2000,1350,31.253793956,"Fir",23.6,1.3478206498,1,NA
1,74,2000,1350,31.253793956,"Fir",21.3,7.4484153659,0,19
1,82,2000,1350,31.253793956,"Fir",11.3,29.706109277,0,12
1,86,2000,1350,31.253793956,"Fir",19,14.786953622,0,12
1,87,2000,1350,31.253793956,"Fir",16.5,21.594916596,0,10
1,88,2000,1350,31.253793956,"Fir",15.9,24.706327697,0,14
1,92,2000,1350,31.253793956,"Fir",16.6,20.512795921,0,17
1,103,2000,1350,31.253793956,"Fir",12.5,28.838048691,0,9
1,104,2000,1350,31.253793956,"Fir",8.7,30.828088876,1,NA
1,112,2000,1350,31.253793956,"Fir",21.2,8.3392328454,0,13
1,113,2000,1350,31.253793956,"Fir",8.4,30.976705718,1,NA
1,116,2000,1350,31.253793956,"Fir",15.5,26.183090982,0,22
1,121,2000,1350,31.253793956,"Fir",16.5,21.594916596,1,NA
1,124,2000,1350,31.253793956,"Fir",15.4,26.654820355,0,16
1,139,2000,1350,31.253793956,"Fir",18,17.490409626,0,13
1,163,2000,1350,31.253793956,"Fir",17.3,19.3709654,1,NA
1,171,2000,1350,31.253793956,"Fir",20,12.538635468,0,29
1,172,2000,1350,31.253793956,"Fir",12.3,29.144844589,0,4
1,174,2000,1350,31.253793956,"Fir",16,23.701018897,0,29
1,179,2000,1350,31.253793956,"Fir",16.6,20.512795921,0,23
1,185,2000,1350,31.253793956,"Fir",20.4,10.90438035,1,NA
1,190,2000,1350,31.253793956,"Fir",16.2,23.185719598,0,8
1,192,2000,1350,31.253793956,"Fir",13.1,27.847446459,0,3
1,208,2000,1350,31.253793956,"Birch",10.2,30.623806986,0,2
1,222,2000,1350,31.253793956,"Fir",8.4,30.976705718,1,NA
1,224,2000,1350,31.253793956,"Fir",19.1,14.070651467,0,21
1,231,2000,1350,31.253793956,"Fir",20.7,9.2217054764,0,31
1,243,2000,1350,31.253793956,"Fir",22.7,3.4891480287,0,27
1,245,2000,1350,31.253793956,"Fir",13.2,27.505327308,0,14
1,247,2000,1350,31.253793956,"Fir",10.3,30.415499934,0,15
1,253,2000,1350,31.253793956,"Fir",13.1,27.847446459,0,14
1,255,2000,1350,31.253793956,"Fir",12.7,28.521356784,0,8
1,261,2000,1350,31.253793956,"Fir",18.7,15.495774865,0,38
1,271,2000,1350,31.253793956,"Fir",22.5,5.5126854176,0,17
1,272,2000,1350,31.253793956,"Fir",11.2,29.956827794,0,7
1,279,2000,1350,31.253793956,"Fir",15.9,24.706327697,0,24
1,287,2000,1350,31.253793956,"Fir",20.7,9.2217054764,0,24
1,291,2000,1350,31.253793956,"Fir",11.6,29.441901558,0,7
1,307,2000,1350,31.253793956,"Fir",21.9,6.5067041285,0,30
1,313,2000,1350,31.253793956,"Fir",10.4,30.20312845,0,8
1,323,2000,1350,31.253793956,"Fir",15.7,25.699109407,0,33
1,339,2000,1350,31.253793956,"Fir",16.8,19.958619445,0,24
1,343,2000,1350,31.253793956,"Fir",17.6,18.762753576,0,25
1,345,2000,1350,31.253793956,"Fir",19.5,13.324032968,1,NA
1,350,2000,1350,31.253793956,"Fir",22.7,3.4891480287,1,NA
1,358,2000,1350,31.253793956,"Fir",18.1,16.847149439,0,14
1,359,2000,1350,31.253793956,"Fir",26.2,0,0,23
1,371,2000,1350,31.253793956,"Fir",16,23.701018897,1,NA
2,373,1989,2275,37.259826813,"Fir",13,28.987156406,0,6
2,374,1989,2275,37.259826813,"Fir",21.8,1.1215672649,0,12
2,375,1989,2275,37.259826813,"Fir",14.9,22.751100256,0,13
2,381,1989,2275,37.259826813,"Fir",16.3,17.552357854,0,14
2,391,1989,2275,37.259826813,"Fir",14.9,22.751100256,0,10
2,393,1989,2275,37.259826813,"Fir",8.7,36.475155806,0,3
2,394,1989,2275,37.259826813,"Fir",16.8,14.846781276,0,18
2,397,1989,2275,37.259826813,"Fir",13.8,26.497564141,0,5
2,398,1989,2275,37.259826813,"Fir",11,32.740629963,1,NA
2,401,1989,2275,37.259826813,"Fir",10.1,34.748439767,0,6
2,403,1989,2275,37.259826813,"Fir",16.5,15.955134228,0,7
2,404,1989,2275,37.259826813,"Fir",13.9,26.118197513,0,10
2,405,1989,2275,37.259826813,"Fir",13,28.987156406,1,NA
2,406,1989,2275,37.259826813,"Fir",18.5,6.1155172687,0,13
2,407,1989,2275,37.259826813,"Fir",18.4,7.4595287406,0,14
2,409,1989,2275,37.259826813,"Fir",13,28.987156406,1,NA
2,411,1989,2275,37.259826813,"Fir",9.5,35.141177787,0,4
2,414,1989,2275,37.259826813,"Fir",23.9,0,0,19
2,416,1989,2275,37.259826813,"Fir",16.5,15.955134228,0,12
2,418,1989,2275,37.259826813,"Fir",16.2,18.074038509,0,11
2,422,1989,2275,37.259826813,"Fir",18.3,8.1242891846,0,18
2,424,1989,2275,37.259826813,"Fir",10.2,34.339875988,0,1
2,426,1989,2275,37.259826813,"Fir",10.8,33.444778092,0,2
2,427,1989,2275,37.259826813,"Fir",14.5,24.91901334,0,8
2,428,1989,2275,37.259826813,"Fir",13.2,28.302918104,0,7
2,429,1989,2275,37.259826813,"Fir",11.6,31.235886893,0,6
2,430,1989,2275,37.259826813,"Fir",13.2,28.302918104,0,7
2,431,1989,2275,37.259826813,"Fir",13.5,27.234659694,0,6
2,435,1989,2275,37.259826813,"Fir",9.1,35.838905291,1,NA
2,436,1989,2275,37.259826813,"Fir",15,22.309314162,0,10
2,439,1989,2275,37.259826813,"Fir",18.2,8.7818436065,0,14
2,440,1989,2275,37.259826813,"Fir",15.4,20.022963135,0,15
2,441,1989,2275,37.259826813,"Fir",10.7,33.673800003,1,NA
2,443,1989,2275,37.259826813,"Fir",13.5,27.234659694,0,9
2,444,1989,2275,37.259826813,"Fir",14.8,24.058845998,0,10
2,445,1989,2275,37.259826813,"Fir",13.4,27.950353166,0,8
2,447,1989,2275,37.259826813,"Fir",17.8,10.704614496,1,NA
2,449,1989,2275,37.259826813,"Fir",17.2,13.130962628,0,12
2,452,1989,2275,37.259826813,"Fir",10.2,34.339875988,0,12
2,454,1989,2275,37.259826813,"Fir",11.5,31.500094612,1,NA
2,455,1989,2275,37.259826813,"Fir",19,5.4066960249,0,14
2,457,1989,2275,37.259826813,"Fir",10.7,33.673800003,0,4
2,459,1989,2275,37.259826813,"Fir",19.8,4.6369279352,0,9
2,462,1989,2275,37.259826813,"Fir",17.1,13.711842619,0,17
2,465,1989,2275,37.259826813,"Fir",8.5,36.623772648,0,1
2,467,1989,2275,37.259826813,"Fir",8.9,36.164099126,1,NA
2,469,1989,2275,37.259826813,"Fir",16.4,17.024256575,0,20
2,473,1989,2275,37.259826813,"Fir",12.9,29.982647737,0,4
2,474,1989,2275,37.259826813,"Fir",11.9,30.957836543,0,3
2,475,1989,2275,37.259826813,"Fir",10.9,32.978212707,0,6
2,476,1989,2275,37.259826813,"Fir",11.3,31.75976666,0,1
2,477,1989,2275,37.259826813,"Fir",15.8,18.589337808,0,12
2,480,1989,2275,37.259826813,"Fir",9.9,34.948735765,0,1
2,481,1989,2275,37.259826813,"Fir",16.9,14.285987826,0,9
2,482,1989,2275,37.259826813,"Fir",15.1,21.413921742,0,9
2,483,1989,2275,37.259826813,"Fir",14.8,24.058845998,0,7
2,485,1989,2275,37.259826813,"Fir",10.5,34.123400802,0,4
2,487,1989,2275,37.259826813,"Fir",16.8,14.846781276,0,16
2,488,1989,2275,37.259826813,"Fir",7.8,36.907497495,0,1
2,490,1989,2275,37.259826813,"Fir",9.5,35.141177787,0,3
2,491,1989,2275,37.259826813,"Fir",15.5,19.079504388,0,5
2,493,1989,2275,37.259826813,"Fir",15.3,20.95428749,0,10
2,495,1989,2275,37.259826813,"Fir",17.8,10.704614496,0,20
2,497,1989,2275,37.259826813,"Fir",12.8,30.636137727,0,10
2,498,1989,2275,37.259826813,"Fir",8.9,36.164099126,0,3
2,499,1989,2275,37.259826813,"Fir",14,25.733352738,0,8
2,505,1989,2275,37.259826813,"Fir",7.6,37.146415414,0,3
2,506,1989,2275,37.259826813,"Fir",20.4,3.8198003762,0,17
2,508,1989,2275,37.259826813,"Fir",15.4,20.022963135,0,9
2,514,1989,2275,37.259826813,"Fir",11.1,32.256785833,0,7
2,515,1989,2275,37.259826813,"Fir",7.8,36.907497495,1,NA
2,518,1989,2275,37.259826813,"Fir",15.5,19.079504388,0,10
2,519,1989,2275,37.259826813,"Fir",9.4,35.495588409,0,1
2,522,1989,2275,37.259826813,"Fir",10.9,32.978212707,0,9
2,523,1989,2275,37.259826813,"Fir",14.3,25.331837901,0,8
2,524,1989,2275,37.259826813,"Fir",9.1,35.838905291,0,1
2,526,1989,2275,37.259826813,"Fir",17.3,12.543308583,0,15
2,527,1989,2275,37.259826813,"Fir",14.9,22.751100256,0,10
2,528,1989,2275,37.259826813,"Fir",21.4,2.0546980347,0,15
2,530,1989,2275,37.259826813,"Fir",8.5,36.623772648,0,0
2,533,1989,2275,37.259826813,"Fir",9.3,35.669082717,0,4
2,534,1989,2275,37.259826813,"Fir",11.1,32.256785833,0,1
2,536,1989,2275,37.259826813,"Fir",17.4,11.948841216,0,9
2,538,1989,2275,37.259826813,"Fir",11.2,32.010485177,0,3
2,539,1989,2275,37.259826813,"Fir",18.5,6.1155172687,0,17
2,540,1989,2275,37.259826813,"Fir",13.6,26.87149189,0,4
2,541,1989,2275,37.259826813,"Fir",21,2.9538996324,0,10
2,543,1989,2275,37.259826813,"Fir",18.1,9.4322312763,0,8
2,545,1989,2275,37.259826813,"Fir",17.9,10.075491464,0,12
2,548,1989,2275,37.259826813,"Fir",15.1,21.413921742,0,3
2,549,1989,2275,37.259826813,"Fir",12.9,29.982647737,0,6
2,373,1994,1525,28.970172185,"Fir",13.6,23.67017241,1,NA
2,374,1994,1525,28.970172185,"Fir",23,1.3069799798,0,10
2,391,1994,1525,28.970172185,"Fir",15.9,17.575016572,0,11
2,393,1994,1525,28.970172185,"Fir",9,28.430780817,0,0
2,394,1994,1525,28.970172185,"Fir",18.6,10.608462207,0,23
2,401,1994,1525,28.970172185,"Fir",10.7,27.087927806,0,20
2,403,1994,1525,28.970172185,"Fir",17.2,13.862481859,1,NA
2,404,1994,1525,28.970172185,"Fir",14.9,20.902686875,0,21
2,407,1994,1525,28.970172185,"Fir",19.8,6.9192734353,0,31
2,411,1994,1525,28.970172185,"Fir",9.9,27.717384633,1,NA
2,414,1994,1525,28.970172185,"Fir",25.8,0,1,NA
2,418,1994,1525,28.970172185,"Fir",17.3,13.274827815,0,15
2,422,1994,1525,28.970172185,"Fir",20.1,6.1260023253,0,23
2,424,1994,1525,28.970172185,"Fir",10.3,27.312728206,1,NA
2,427,1994,1525,28.970172185,"Fir",15.3,19.995356413,0,12
2,428,1994,1525,28.970172185,"Fir",13.9,22.916878033,0,4
2,429,1994,1525,28.970172185,"Fir",12.2,24.73850936,0,8
2,431,1994,1525,28.970172185,"Fir",14.1,22.141671066,0,8
2,436,1994,1525,28.970172185,"Fir",16,16.067053372,0,16
2,439,1994,1525,28.970172185,"Fir",19.6,8.4588096148,0,20
2,443,1994,1525,28.970172185,"Fir",14.4,21.338602122,0,12
2,444,1994,1525,28.970172185,"Fir",15.8,18.567798282,1,NA
2,445,1994,1525,28.970172185,"Fir",14.2,21.745752186,0,14
2,449,1994,1525,28.970172185,"Fir",18.4,11.287752505,0,21
2,452,1994,1525,28.970172185,"Fir",11.4,25.856071098,0,8
2,457,1994,1525,28.970172185,"Fir",11.1,26.612723049,1,NA
2,459,1994,1525,28.970172185,"Fir",20.7,5.2846648884,0,5
2,462,1994,1525,28.970172185,"Fir",18.8,9.9144849762,0,22
2,469,1994,1525,28.970172185,"Fir",18.4,11.287752505,0,27
2,473,1994,1525,28.970172185,"Fir",13.3,24.39118695,0,5
2,474,1994,1525,28.970172185,"Fir",12.2,24.73850936,0,5
2,476,1994,1525,28.970172185,"Fir",11.4,25.856071098,0,2
2,477,1994,1525,28.970172185,"Fir",17,14.44336185,0,21
2,480,1994,1525,28.970172185,"Fir",10,27.521035258,0,0
2,482,1994,1525,28.970172185,"Fir",16,16.067053372,0,11
2,483,1994,1525,28.970172185,"Fir",15.5,19.057964862,0,8
2,485,1994,1525,28.970172185,"Fir",10.9,26.854645114,0,4
2,488,1994,1525,28.970172185,"Fir",7.9,28.725088895,1,NA
2,490,1994,1525,28.970172185,"Fir",9.8,27.909826655,0,7
2,491,1994,1525,28.970172185,"Fir",16,16.067053372,0,5
2,495,1994,1525,28.970172185,"Fir",19.8,6.9192734353,0,24
2,497,1994,1525,28.970172185,"Fir",13.8,23.296244661,0,16
2,498,1994,1525,28.970172185,"Fir",9.2,28.098400595,1,NA
2,505,1994,1525,28.970172185,"Fir",7.9,28.725088895,0,2
2,506,1994,1525,28.970172185,"Fir",22.1,3.3753439309,0,25
2,508,1994,1525,28.970172185,"Fir",16.3,15.545372718,0,13
2,518,1994,1525,28.970172185,"Fir",16.5,15.010811544,1,NA
2,522,1994,1525,28.970172185,"Fir",11.8,25.323002179,0,15
2,523,1994,1525,28.970172185,"Fir",15.1,20.454990665,0,12
2,524,1994,1525,28.970172185,"Fir",9.2,28.098400595,1,NA
2,527,1994,1525,28.970172185,"Fir",15.9,17.575016572,0,22
2,528,1994,1525,28.970172185,"Fir",22.9,2.3456681735,1,NA
2,534,1994,1525,28.970172185,"Fir",11.2,26.366422393,1,NA
2,536,1994,1525,28.970172185,"Fir",18.3,12.617273393,0,20
2,538,1994,1525,28.970172185,"Fir",11.5,25.596399049,1,NA
2,540,1994,1525,28.970172185,"Fir",14,22.532033258,0,10
2,541,1994,1525,28.970172185,"Fir",22,4.3343339134,1,NA
2,543,1994,1525,28.970172185,"Fir",18.9,9.2131053738,0,21
2,548,1994,1525,28.970172185,"Fir",15.4,19.529694235,0,5
2,549,1994,1525,28.970172185,"Fir",13.5,24.033340214,0,14
2,374,2000,1150,26.116253654,"Fir",24,1.1882278778,0,21
2,391,2000,1150,26.116253654,"Fir",17,16.042372256,0,12
2,393,2000,1150,26.116253654,"Fir",8.9,25.829073058,0,3
2,394,2000,1150,26.116253654,"Fir",20.9,9.7062957339,0,25
2,401,2000,1150,26.116253654,"Fir",12.7,23.975692038,0,21
2,404,2000,1150,26.116253654,"Fir",17,16.042372256,0,19
2,407,2000,1150,26.116253654,"Fir",22.9,2.3192002778,0,31
2,418,2000,1150,26.116253654,"Fir",18.8,12.914565982,0,18
2,422,2000,1150,26.116253654,"Fir",22.4,3.3488760352,0,17
2,427,2000,1150,26.116253654,"Fir",16.5,17.177271643,0,11
2,428,2000,1150,26.116253654,"Fir",14.3,22.521096598,0,3
2,429,2000,1150,26.116253654,"Fir",13,23.643861594,0,12
2,431,2000,1150,26.116253654,"Fir",14.9,21.649266103,0,13
2,436,2000,1150,26.116253654,"Fir",17.6,14.2518034,0,17
2,439,2000,1150,26.116253654,"Fir",21.6,5.3017669189,0,22
2,443,2000,1150,26.116253654,"Fir",15.6,19.786146154,0,15
2,445,2000,1150,26.116253654,"Fir",15.6,19.786146154,0,21
2,449,2000,1150,26.116253654,"Fir",20.5,10.563969439,0,20
2,452,2000,1150,26.116253654,"Fir",12.2,24.609075852,0,21
2,459,2000,1150,26.116253654,"Fir",21.2,6.2178545629,0,0
2,462,2000,1150,26.116253654,"Fir",21,7.9744942464,0,23
2,469,2000,1150,26.116253654,"Fir",21.1,7.1003271939,0,31
2,473,2000,1150,26.116253654,"Fir",13.8,22.922611435,1,NA
2,474,2000,1150,26.116253654,"Fir",12.7,23.975692038,1,NA
2,476,2000,1150,26.116253654,"Fir",11.6,24.901322262,0,3
2,477,2000,1150,26.116253654,"Fir",19.1,12.198263827,0,21
2,480,2000,1150,26.116253654,"Fir",10,25.632723683,1,NA
2,482,2000,1150,26.116253654,"Fir",17.1,15.468227048,0,17
2,483,2000,1150,26.116253654,"Fir",16.3,18.24639399,0,8
2,485,2000,1150,26.116253654,"Fir",11.3,25.165529981,1,NA
2,490,2000,1150,26.116253654,"Fir",10.5,25.416248498,0,8
2,491,2000,1150,26.116253654,"Fir",16.5,17.177271643,0,9
2,495,2000,1150,26.116253654,"Fir",22.2,4.3340786592,0,25
2,497,2000,1150,26.116253654,"Fir",15.4,20.741817832,0,18
2,505,2000,1150,26.116253654,"Fir",8.1,25.984601398,0,3
2,506,2000,1150,26.116253654,"Fir",24.6,0,0,22
2,508,2000,1150,26.116253654,"Fir",17.6,14.2518034,0,17
2,522,2000,1150,26.116253654,"Fir",13.3,23.296539185,0,19
2,523,2000,1150,26.116253654,"Fir",16.3,18.24639399,0,20
